ID_Paquete,Cliente,Ciudad_Destino,Ciudad_Válida,Latitud,Longitud,Peso_kg,Volumen_Paquete_m3,Dirección
978,Poncio del Bermejo,Barranquilla,True,10.916449,-74.796908,37.98,2.53,"Calle 85 #60-58, Barranquilla, Atlántico, Colombia"
979,Evelia Esparza-Puerta,Bogotá,True,4.74251,-74.166147,54.22,1.3,"Calle 109 #55-47, Bogotá, Cundinamarca, Colombia"
980,Nando Parejo Fernandez,Villavicencio,True,4.072081,-73.565105,4.74,0.14,"Calle 97 #88-58, Villavicencio, Meta, Colombia"
981,Xiomara Cózar Escudero,Bogotá,True,4.657262,-74.101925,31.51,1.98,"Calle 81 #59-5, Bogotá, Cundinamarca, Colombia"
982,Charo Rico Moliner,Santa Marta,True,11.223716,-74.176179,57.47,0.75,"Calle 98 #15-92, Santa Marta, Magdalena, Colombia"
983,Jose Ignacio Bernal Gascón,Cartagena,True,10.472394,-75.487082,76.98,1.26,"Calle 86 #17-11, Cartagena, Bolívar, Colombia"
984,Isaura Reyna Guardiola Villena,Medellín,True,6.184107,-75.548059,72.08,0.15,"Calle 52 #4-40, Medellín, Antioquia, Colombia"
985,Lola Manola Plaza Bustos,Bogotá,True,4.602419,-74.105937,49.73,1.77,"Calle 83 #19-80, Bogotá, Cundinamarca, Colombia"
986,Agustina Conesa Gálvez,Ibagué,True,4.318375,-75.11142,34.83,0.58,"Calle 19 #57-48, Ibagué, Tolima, Colombia"
987,Rafael de Ramón,Barranquilla,True,10.933745,-74.853203,51.92,0.16,"Calle 2 #33-72, Barranquilla, Atlántico, Colombia"
988,Dionisia del Barceló,Medellín,True,6.161705,-75.530813,19.63,1.4,"Calle 12 #13-99, Medellín, Antioquia, Colombia"
989,Pepita Cózar Garay,Medellín,True,6.203072,-75.551332,76.43,1.8,"Calle 98 #16-60, Medellín, Antioquia, Colombia"
990,Olga Maxi Miguel Sarmiento,Armenia,True,4.521019,-75.51611,70.32,0.65,"Calle 119 #81-82, Armenia, Quindío, Colombia"
991,Sabas Carlos-Mora,Barranquilla,True,11.02809,-74.825181,5.06,0.85,"Calle 41 #75-3, Barranquilla, Atlántico, Colombia"
992,Leandra de Roma,Manizales,True,5.167068,-75.452674,66.89,1.13,"Calle 51 #60-49, Manizales, Caldas, Colombia"
993,Sarita Pérez Rivera,Ibagué,True,4.379977,-75.145217,44.99,1.56,"Calle 7 #4-94, Ibagué, Tolima, Colombia"
994,Juanito Galvez,Medellín,True,6.313272,-75.504976,8.84,1.14,"Calle 44 #63-67, Medellín, Antioquia, Colombia"
995,Bernabé Salinas-Canet,Medellín,True,6.129683,-75.62519,6.47,0.93,"Calle 108 #58-27, Medellín, Antioquia, Colombia"
996,Aníbal de Diez,Pasto,True,1.117319,-77.236688,77.54,1.57,"Calle 2 #89-69, Pasto, Nariño, Colombia"
997,Manolo Juliá Nogueira,Santa Marta,True,11.128797,-74.252129,31.62,0.11,"Calle 86 #31-68, Santa Marta, Magdalena, Colombia"
998,Tiburcio Berenguer Viana,Cali,True,3.316854,-76.500347,66.72,0.02,"Calle 32 #27-57, Cali, Valle del Cauca, Colombia"
999,Tiburcio Varela,Barranquilla,True,11.076248,-74.770715,74.44,2.13,"Calle 7 #2-60, Barranquilla, Atlántico, Colombia"
1000,Jose Antonio Villalonga-Calzada,Manizales,True,5.102807,-75.468548,78.38,2.54,"Calle 65 #61-12, Manizales, Caldas, Colombia"
